timestep,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,light_state_north,light_state_south,light_state_east,light_state_west,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
442.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,5.5,5.5,0.0,0.0
443.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,5.2,5.2,0.0,0.0
444.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,6.2,6.2,0.0,0.0
445.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,5.75,5.75,0.0,0.0
446.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.25,4.25,0.0,0.0
447.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,4.2,4.2,0.0,0.0
448.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,5.2,5.2,0.0,0.0
449.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0
450.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,4.666666666666667,4.666666666666667,0.0,0.0
451.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,5.666666666666667,5.666666666666667,0.0,0.0
452.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,6.666666666666667,6.666666666666667,0.0,0.0
453.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.666666666666667,7.666666666666667,0.0,0.0
454.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0
455.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,7.25,7.25,0.0,0.0
456.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,8.25,8.25,0.0,0.0
457.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,7.4,7.4,0.0,0.0
458.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,8.4,8.4,0.0,0.0
459.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,6.2,6.2,0.0,0.0
