timestep,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,light_state_north,light_state_south,light_state_east,light_state_west,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
105.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,8.25,8.25,0.0,0.0
106.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,7.4,7.4,0.0,0.0
107.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0
108.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0
109.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0
110.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,8.571428571428571,8.571428571428571,0.0,0.0
111.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,9.571428571428571,9.571428571428571,0.0,0.0
112.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,10.571428571428571,10.571428571428571,0.0,0.0
113.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,11.571428571428571,11.571428571428571,0.0,0.0
114.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0
115.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,10.666666666666666,10.666666666666666,0.0,0.0
116.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,10.5,10.5,0.0,0.0
117.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,10.454545454545455,10.454545454545455,0.0,0.0
118.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,11.454545454545455,11.454545454545455,0.0,0.0
119.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,11.416666666666666,11.416666666666666,0.0,0.0
120.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,12.416666666666666,12.416666666666666,0.0,0.0
121.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,11.909090909090908,11.909090909090908,0.0,0.0
122.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,11.6,11.6,0.0,0.0
123.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,10.1,10.1,0.0,0.0
124.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,9.88888888888889,9.88888888888889,0.0,0.0
125.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.875,9.875,0.0,0.0
126.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.714285714285714,9.714285714285714,0.0,0.0
127.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,9.666666666666666,9.666666666666666,0.0,0.0
128.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0
129.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,8.2,8.2,0.0,0.0
130.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0
131.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,7.333333333333333,7.333333333333333,0.0,0.0
132.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0
133.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
134.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0
135.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
136.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
137.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
138.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
139.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5
140.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
141.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5
142.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
143.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2.5,2.5
144.0,0.0,0.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0
145.0,0.0,0.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,3.5,3.5
