timestep,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,light_state_north,light_state_south,light_state_east,light_state_west,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
347.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,14.714285714285714,14.714285714285714,0.0,0.0
348.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,13.833333333333334,13.833333333333334,0.0,0.0
349.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,12.6,12.6,0.0,0.0
350.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,12.5,12.5,0.0,0.0
351.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,12.666666666666666,12.666666666666666,0.0,0.0
352.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0
353.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0
354.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
355.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
356.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
357.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
358.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
359.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
360.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0
361.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0
362.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0
363.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0
