total_traffic_ops,north_light,south_light,east_light,west_light,north_queue_size,north_current_wait_time,south_queue_size,south_current_wait_time,east_queue_size,east_current_wait_time,west_queue_size,west_current_wait_time
383,0,0,1,1,4,3.0,2,5.0,0,1.0,3,7.25
384,0,0,1,1,5,3.25,3,6.0,0,0.0,2,6.666666666666667
385,0,0,1,1,6,3.6,3,5.0,0,0.0,1,6.5
386,0,0,1,1,6,4.0,3,6.0,1,0.0,1,5.0
387,0,0,1,1,6,5.0,3,7.0,0,1.0,0,1.0
388,1,1,0,0,7,6.0,4,8.0,0,0.0,0,0.0
389,1,1,0,0,7,6.142857142857143,3,7.0,0,0.0,0,0.0
390,1,1,0,0,6,5.714285714285714,2,6.333333333333333,0,0.0,1,0.0
391,1,1,0,0,5,6.0,2,5.0,0,0.0,1,1.0
392,1,1,0,0,4,6.2,2,2.5,1,0.0,1,2.0
393,1,1,0,0,3,6.5,1,1.5,2,1.0,1,3.0
394,1,1,0,0,3,6.666666666666667,1,2.0,2,1.5,1,4.0
395,1,1,0,0,3,4.666666666666667,0,1.0,3,2.5,1,5.0
396,1,1,0,0,3,3.3333333333333335,0,0.0,4,2.6666666666666665,1,6.0
397,1,1,0,0,3,2.0,1,0.0,5,3.0,1,7.0
398,1,1,0,0,2,2.0,0,1.0,5,3.4,1,8.0
399,1,1,0,0,2,2.5,0,0.0,5,4.4,1,9.0
400,1,1,0,0,1,2.0,0,0.0,5,5.4,1,10.0
401,1,1,0,0,1,2.0,1,0.0,5,6.4,1,11.0
402,1,1,0,0,1,1.0,1,1.0,5,7.4,2,12.0
403,1,1,0,0,1,1.0,1,1.0,5,8.4,3,7.0
404,1,1,0,0,0,1.0,1,1.0,5,9.4,4,5.666666666666667
405,1,1,0,0,0,0.0,0,1.0,5,10.4,4,5.25
406,1,1,0,0,1,0.0,1,0.0,5,11.4,4,6.25
407,1,1,0,0,0,1.0,1,1.0,5,12.4,4,7.25
408,1,1,0,0,0,0.0,0,1.0,6,13.4,4,8.25
409,1,1,0,0,1,0.0,0,0.0,6,12.166666666666666,4,9.25
410,1,1,0,0,1,1.0,0,0.0,6,13.166666666666666,4,10.25
411,1,1,0,0,1,1.0,1,0.0,6,14.166666666666666,5,11.25
412,0,0,1,1,0,1.0,0,1.0,6,15.166666666666666,5,10.0
413,0,0,1,1,0,0.0,0,0.0,5,16.166666666666668,5,11.0
414,0,0,1,1,0,0.0,1,0.0,4,16.2,4,7.4
415,0,0,1,1,0,0.0,1,1.0,3,16.0,3,7.25
416,0,0,1,1,0,0.0,1,2.0,2,15.666666666666666,3,6.666666666666667
417,0,0,1,1,0,0.0,2,3.0,1,14.5,2,3.6666666666666665
418,0,0,1,1,1,0.0,2,2.5,0,10.0,1,3.5
419,0,0,1,1,2,1.0,2,3.5,0,0.0,0,3.0
420,0,0,1,1,3,1.5,2,4.5,0,0.0,1,0.0
421,0,0,1,1,3,2.0,2,5.5,0,0.0,0,1.0
422,0,0,1,1,4,3.0,3,6.5,0,0.0,1,0.0
423,0,0,1,1,4,3.25,4,5.333333333333333,0,0.0,1,1.0
424,0,0,1,1,4,4.25,4,5.0,0,0.0,0,1.0
425,0,0,1,1,4,5.25,4,6.0,0,0.0,0,0.0
426,0,0,1,1,4,6.25,4,7.0,0,0.0,0,0.0
427,0,0,1,1,5,7.25,5,8.0,0,0.0,0,0.0
428,1,1,0,0,6,6.8,5,7.4,0,0.0,0,0.0
429,1,1,0,0,6,6.666666666666667,4,8.4,0,0.0,0,0.0
430,1,1,0,0,5,5.833333333333333,3,7.75,1,0.0,0,0.0
431,1,1,0,0,5,5.8,3,7.0,1,1.0,0,0.0
432,1,1,0,0,4,4.6,3,5.0,1,2.0,0,0.0
433,1,1,0,0,3,4.25,2,3.0,2,3.0,0,0.0
434,1,1,0,0,2,4.666666666666667,1,2.5,2,2.5,0,0.0
435,1,1,0,0,1,5.0,1,3.0,2,3.5,0,0.0
436,1,1,0,0,0,5.0,0,1.0,2,4.5,0,0.0
437,1,1,0,0,1,0.0,1,0.0,2,5.5,0,0.0
438,1,1,0,0,0,1.0,0,1.0,2,6.5,1,0.0
439,1,1,0,0,1,0.0,0,0.0,2,7.5,2,1.0
440,1,1,0,0,0,1.0,1,0.0,3,8.5,2,1.5
441,1,1,0,0,1,0.0,1,1.0,3,6.666666666666667,2,2.5
442,1,1,0,0,1,1.0,1,1.0,3,7.666666666666667,2,3.5
443,1,1,0,0,1,1.0,0,1.0,4,8.666666666666666,2,4.5
444,1,1,0,0,0,1.0,1,0.0,4,7.5,2,5.5
445,1,1,0,0,0,0.0,0,1.0,4,8.5,2,6.5
446,1,1,0,0,0,0.0,0,0.0,4,9.5,2,7.5
447,1,1,0,0,1,0.0,1,0.0,4,10.5,2,8.5
448,1,1,0,0,0,1.0,0,1.0,5,11.5,2,9.5
449,1,1,0,0,1,0.0,1,0.0,5,10.2,2,10.5
450,1,1,0,0,1,1.0,1,1.0,5,11.2,3,11.5
451,1,1,0,0,0,1.0,1,1.0,5,12.2,3,8.666666666666666
452,1,1,0,0,0,0.0,1,1.0,5,13.2,3,9.666666666666666
453,1,1,0,0,1,0.0,0,1.0,6,14.2,3,10.666666666666666
454,1,1,0,0,1,1.0,0,0.0,7,12.833333333333334,3,11.666666666666666
455,0,0,1,1,0,1.0,1,0.0,8,12.0,4,12.666666666666666
456,0,0,1,1,0,0.0,2,1.0,7,11.5,3,10.5
457,0,0,1,1,0,0.0,2,1.5,6,10.428571428571429,2,9.0
458,0,0,1,1,0,0.0,3,2.5,5,9.166666666666666,1,5.5
459,0,0,1,1,1,0.0,4,2.6666666666666665,4,8.4,0,4.0
460,0,0,1,1,1,1.0,5,3.0,3,7.5,1,0.0
461,0,0,1,1,1,2.0,5,3.4,2,7.0,0,1.0
462,0,0,1,1,2,3.0,5,4.4,1,7.5,0,0.0
463,0,0,1,1,3,2.5,5,5.4,0,8.0,0,0.0
464,0,0,1,1,4,2.6666666666666665,5,6.4,0,0.0,0,0.0
465,1,1,0,0,5,3.0,6,7.4,0,0.0,0,0.0
466,1,1,0,0,5,3.4,5,7.166666666666667,0,0.0,0,0.0
467,1,1,0,0,5,3.0,4,7.4,0,0.0,0,0.0
468,1,1,0,0,4,3.0,3,7.5,0,0.0,0,0.0
469,1,1,0,0,4,3.5,3,7.666666666666667,0,0.0,0,0.0
470,1,1,0,0,4,3.25,3,5.333333333333333,1,0.0,0,0.0
471,1,1,0,0,3,3.0,3,3.0,1,1.0,1,0.0
472,1,1,0,0,3,3.3333333333333335,2,2.0,2,2.0,1,1.0
473,1,1,0,0,3,2.6666666666666665,2,2.5,2,2.0,1,2.0
474,1,1,0,0,2,2.3333333333333335,1,2.0,2,3.0,1,3.0
475,1,1,0,0,1,2.5,0,2.0,3,4.0,1,4.0
476,1,1,0,0,0,3.0,0,0.0,3,3.6666666666666665,1,5.0
477,1,1,0,0,0,0.0,0,0.0,3,4.666666666666667,1,6.0
478,1,1,0,0,1,0.0,0,0.0,3,5.666666666666667,1,7.0
479,1,1,0,0,1,1.0,1,0.0,3,6.666666666666667,1,8.0
480,1,1,0,0,0,1.0,0,1.0,3,7.666666666666667,1,9.0
481,1,1,0,0,0,0.0,1,0.0,3,8.666666666666666,1,10.0
482,1,1,0,0,1,0.0,1,1.0,3,9.666666666666666,1,11.0
483,1,1,0,0,1,1.0,0,1.0,3,10.666666666666666,1,12.0
484,1,1,0,0,1,1.0,1,0.0,4,11.666666666666666,2,13.0
485,1,1,0,0,0,1.0,0,1.0,4,9.75,3,7.5
486,1,1,0,0,1,0.0,0,0.0,4,10.75,3,6.0
487,1,1,0,0,1,1.0,0,0.0,4,11.75,3,7.0
488,1,1,0,0,1,1.0,1,0.0,4,12.75,3,8.0
489,1,1,0,0,1,1.0,1,1.0,5,13.75,3,9.0
490,1,1,0,0,0,1.0,0,1.0,6,12.0,4,10.0
491,1,1,0,0,0,0.0,0,0.0,6,11.0,4,8.5
492,1,1,0,0,1,0.0,1,0.0,7,12.0,4,9.5
493,1,1,0,0,0,1.0,1,1.0,7,11.285714285714286,4,10.5
494,1,1,0,0,1,0.0,1,1.0,7,12.285714285714286,4,11.5
495,0,0,1,1,0,1.0,0,1.0,7,13.285714285714286,4,12.5
496,0,0,1,1,0,0.0,0,0.0,7,14.285714285714286,3,13.5
497,0,0,1,1,1,0.0,1,0.0,6,11.571428571428571,2,10.666666666666666
498,0,0,1,1,2,1.0,2,1.0,5,10.333333333333334,1,10.5
499,0,0,1,1,2,1.5,3,1.5,4,8.8,0,9.0
500,0,0,1,1,3,2.5,4,2.0,3,8.25,0,0.0
501,0,0,1,1,4,2.6666666666666665,4,2.5,2,8.333333333333334,0,0.0
502,0,0,1,1,4,3.0,4,3.5,1,8.0,1,0.0
503,0,0,1,1,5,4.0,5,4.5,0,7.0,1,1.0
504,1,1,0,0,6,4.2,6,4.6,0,0.0,0,1.0
505,1,1,0,0,6,4.5,5,4.833333333333333,0,0.0,0,0.0
506,1,1,0,0,6,4.166666666666667,4,5.2,0,0.0,0,0.0
507,1,1,0,0,5,3.8333333333333335,3,5.5,0,0.0,1,0.0
508,1,1,0,0,4,4.2,3,5.666666666666667,1,0.0,1,1.0
509,1,1,0,0,3,4.5,3,4.0,2,1.0,2,2.0
510,1,1,0,0,2,5.0,2,3.0,3,1.5,2,2.0
511,1,1,0,0,2,5.5,1,2.5,3,2.0,2,3.0
512,1,1,0,0,2,3.5,0,3.0,3,3.0,2,4.0
513,1,1,0,0,1,1.5,0,0.0,4,4.0,2,5.0
514,1,1,0,0,0,2.0,0,0.0,4,4.0,2,6.0
515,1,1,0,0,1,0.0,0,0.0,4,5.0,2,7.0
516,1,1,0,0,1,1.0,1,0.0,4,6.0,2,8.0
517,1,1,0,0,0,1.0,0,1.0,4,7.0,2,9.0
518,1,1,0,0,0,0.0,1,0.0,4,8.0,2,10.0
519,1,1,0,0,1,0.0,1,1.0,4,9.0,2,11.0
520,1,1,0,0,0,1.0,0,1.0,4,10.0,2,12.0
521,1,1,0,0,1,0.0,1,0.0,4,11.0,2,13.0
522,1,1,0,0,1,1.0,0,1.0,4,12.0,2,14.0
523,1,1,0,0,0,1.0,1,0.0,5,13.0,2,15.0
524,1,1,0,0,0,0.0,1,1.0,5,11.4,3,16.0
525,1,1,0,0,0,0.0,1,1.0,5,12.4,3,11.666666666666666
526,1,1,0,0,0,0.0,0,1.0,5,13.4,3,12.666666666666666
527,1,1,0,0,0,0.0,1,0.0,5,14.4,3,13.666666666666666
528,1,1,0,0,1,0.0,1,1.0,5,15.4,3,14.666666666666666
529,1,1,0,0,0,1.0,1,1.0,5,16.4,3,15.666666666666666
530,1,1,0,0,1,0.0,0,1.0,5,17.4,3,16.666666666666668
531,1,1,0,0,1,1.0,0,0.0,6,18.4,3,17.666666666666668
532,1,1,0,0,1,1.0,0,0.0,6,16.333333333333332,3,18.666666666666668
533,1,1,0,0,1,1.0,1,0.0,6,17.333333333333332,3,19.666666666666668
534,1,1,0,0,0,1.0,1,1.0,6,18.333333333333332,3,20.666666666666668
535,1,1,0,0,0,0.0,0,1.0,6,19.333333333333332,3,21.666666666666668
536,1,1,0,0,0,0.0,1,0.0,6,20.333333333333332,3,22.666666666666668
537,1,1,0,0,0,0.0,1,1.0,6,21.333333333333332,3,23.666666666666668
538,1,1,0,0,0,0.0,1,1.0,6,22.333333333333332,4,24.666666666666668
539,1,1,0,0,0,0.0,1,1.0,6,23.333333333333332,4,19.5
540,1,1,0,0,1,0.0,0,1.0,7,24.333333333333332,4,20.5
541,0,0,1,1,0,1.0,1,0.0,7,21.857142857142858,5,21.5
542,0,0,1,1,0,0.0,1,1.0,6,22.857142857142858,4,18.2
543,0,0,1,1,1,0.0,2,2.0,5,22.0,4,15.0
544,0,0,1,1,2,1.0,2,2.0,4,20.6,3,7.5
545,0,0,1,1,2,1.5,2,3.0,3,18.25,2,4.333333333333333
546,0,0,1,1,2,2.5,3,4.0,2,14.666666666666666,1,4.0
547,0,0,1,1,2,3.5,4,3.6666666666666665,1,11.5,0,4.0
548,0,0,1,1,2,4.5,5,3.75,0,8.0,0,0.0
549,0,0,1,1,2,5.5,6,4.0,0,0.0,0,0.0
550,0,0,1,1,3,6.5,7,4.333333333333333,0,0.0,0,0.0
551,1,1,0,0,4,5.333333333333333,8,4.714285714285714,0,0.0,0,0.0
552,1,1,0,0,3,5.0,7,5.125,0,0.0,0,0.0
553,1,1,0,0,2,4.666666666666667,7,5.285714285714286,0,0.0,0,0.0
554,1,1,0,0,2,3.5,6,4.857142857142857,0,0.0,0,0.0
555,1,1,0,0,2,2.5,6,5.333333333333333,0,0.0,0,0.0
556,1,1,0,0,2,1.5,6,5.0,0,0.0,1,0.0
557,1,1,0,0,1,1.5,6,4.666666666666667,0,0.0,1,1.0
558,1,1,0,0,1,2.0,6,4.333333333333333,0,0.0,1,2.0
559,1,1,0,0,0,1.0,6,4.0,0,0.0,1,3.0
560,1,1,0,0,0,0.0,5,3.6666666666666665,0,0.0,1,4.0
561,1,1,0,0,1,0.0,4,4.0,0,0.0,1,5.0
562,1,1,0,0,0,1.0,3,4.5,0,0.0,1,6.0
563,1,1,0,0,1,0.0,2,5.0,1,0.0,1,7.0
564,1,1,0,0,1,1.0,2,5.5,1,1.0,1,8.0
565,1,1,0,0,0,1.0,2,3.5,2,2.0,1,9.0
566,1,1,0,0,1,0.0,2,1.5,3,2.0,2,10.0
567,1,1,0,0,1,1.0,2,1.5,3,2.3333333333333335,2,6.0
568,1,1,0,0,1,1.0,1,1.5,3,3.3333333333333335,2,7.0
569,1,1,0,0,1,1.0,0,2.0,3,4.333333333333333,2,8.0
570,1,1,0,0,1,1.0,0,0.0,4,5.333333333333333,2,9.0
571,1,1,0,0,0,1.0,1,0.0,4,5.0,2,10.0
572,1,1,0,0,0,0.0,0,1.0,4,6.0,2,11.0
573,1,1,0,0,1,0.0,1,0.0,5,7.0,2,12.0
574,1,1,0,0,0,1.0,1,1.0,5,6.6,2,13.0
575,1,1,0,0,0,0.0,0,1.0,5,7.6,3,14.0
576,1,1,0,0,1,0.0,1,0.0,5,8.6,3,10.333333333333334
577,1,1,0,0,0,1.0,1,1.0,5,9.6,3,11.333333333333334
578,1,1,0,0,1,0.0,1,1.0,5,10.6,3,12.333333333333334
579,1,1,0,0,1,1.0,1,1.0,5,11.6,3,13.333333333333334
580,1,1,0,0,1,1.0,0,1.0,5,12.6,3,14.333333333333334
581,1,1,0,0,1,1.0,0,0.0,5,13.6,3,15.333333333333334
582,1,1,0,0,0,1.0,1,0.0,5,14.6,3,16.333333333333332
583,1,1,0,0,1,0.0,1,1.0,6,15.6,3,17.333333333333332
584,1,1,0,0,0,1.0,0,1.0,6,14.0,3,18.333333333333332
585,1,1,0,0,0,0.0,1,0.0,6,15.0,3,19.333333333333332
586,1,1,0,0,1,0.0,0,1.0,6,16.0,3,20.333333333333332
587,1,1,0,0,0,1.0,0,0.0,7,17.0,3,21.333333333333332
588,1,1,0,0,0,0.0,1,0.0,7,15.571428571428571,4,22.333333333333332
589,1,1,0,0,1,0.0,1,1.0,7,16.571428571428573,5,17.75
590,0,0,1,1,0,1.0,1,1.0,8,17.571428571428573,5,15.2
591,0,0,1,1,0,0.0,2,1.0,7,16.375,4,16.2
592,0,0,1,1,1,0.0,2,1.5,6,15.714285714285714,4,12.5
593,0,0,1,1,2,1.0,3,2.5,5,14.833333333333334,4,7.0
594,0,0,1,1,2,1.5,3,2.6666666666666665,4,13.4,3,3.5
595,0,0,1,1,2,2.5,3,3.6666666666666665,4,11.75,2,3.6666666666666665
596,0,0,1,1,2,3.5,4,4.666666666666667,3,7.25,1,3.5
597,0,0,1,1,2,4.5,4,4.5,2,6.333333333333333,0,4.0
598,0,0,1,1,2,5.5,5,5.5,1,5.5,0,0.0
599,0,0,1,1,3,6.5,5,5.4,0,4.0,0,0.0
600,0,0,1,1,3,5.333333333333333,6,6.4,0,0.0,0,0.0
601,0,0,1,1,3,6.333333333333333,7,6.333333333333333,0,0.0,1,0.0
602,1,1,0,0,4,7.333333333333333,8,6.428571428571429,0,0.0,0,1.0
603,1,1,0,0,4,6.5,7,6.625,0,0.0,0,0.0
604,1,1,0,0,3,4.75,7,6.714285714285714,0,0.0,0,0.0
605,1,1,0,0,2,3.6666666666666665,6,5.857142857142857,0,0.0,0,0.0
606,1,1,0,0,2,3.5,5,5.833333333333333,1,0.0,0,0.0
607,1,1,0,0,2,2.5,4,6.0,1,1.0,0,0.0
608,1,1,0,0,1,1.5,3,6.25,2,2.0,0,0.0
609,1,1,0,0,1,2.0,2,6.666666666666667,3,2.0,0,0.0
610,1,1,0,0,1,1.0,1,7.0,4,2.3333333333333335,0,0.0
611,1,1,0,0,1,1.0,1,7.0,4,2.75,0,0.0
612,1,1,0,0,1,1.0,0,1.0,4,3.75,0,0.0
613,1,1,0,0,0,1.0,0,0.0,4,4.75,0,0.0
614,1,1,0,0,1,0.0,1,0.0,4,5.75,0,0.0
615,1,1,0,0,1,1.0,0,1.0,5,6.75,0,0.0
616,1,1,0,0,0,1.0,1,0.0,5,6.4,0,0.0
617,1,1,0,0,1,0.0,0,1.0,5,7.4,0,0.0
618,1,1,0,0,0,1.0,1,0.0,5,8.4,0,0.0
619,1,1,0,0,1,0.0,1,1.0,5,9.4,0,0.0
620,1,1,0,0,0,1.0,1,1.0,5,10.4,0,0.0
621,1,1,0,0,0,0.0,1,1.0,6,11.4,0,0.0
622,1,1,0,0,1,0.0,1,1.0,7,10.5,0,0.0
623,1,1,0,0,0,1.0,1,1.0,7,10.0,0,0.0
624,1,1,0,0,0,0.0,1,1.0,7,11.0,0,0.0
625,1,1,0,0,1,0.0,0,1.0,8,12.0,1,0.0
626,1,1,0,0,0,1.0,1,0.0,8,11.5,1,1.0
627,1,1,0,0,1,0.0,0,1.0,8,12.5,1,2.0
628,1,1,0,0,1,1.0,0,0.0,8,13.5,2,3.0
629,1,1,0,0,0,1.0,0,0.0,8,14.5,2,2.5
630,1,1,0,0,0,0.0,1,0.0,8,15.5,2,3.5
631,1,1,0,0,1,0.0,0,1.0,8,16.5,3,4.5
632,1,1,0,0,0,1.0,1,0.0,8,17.5,3,4.0
633,0,0,1,1,0,0.0,1,1.0,9,18.5,3,5.0
634,0,0,1,1,1,0.0,2,1.0,8,17.444444444444443,2,6.0
635,0,0,1,1,1,1.0,3,1.5,7,17.125,1,5.5
636,0,0,1,1,1,2.0,3,2.0,6,16.714285714285715,1,5.0
637,0,0,1,1,2,3.0,4,3.0,5,16.0,1,1.0
638,0,0,1,1,2,2.5,4,3.25,4,14.8,1,1.0
639,0,0,1,1,2,3.5,4,4.25,4,13.75,0,1.0
640,0,0,1,1,2,4.5,4,5.25,3,10.25,1,0.0
641,0,0,1,1,3,5.5,5,6.25,2,8.666666666666666,0,1.0
642,0,0,1,1,3,4.666666666666667,6,6.0,1,6.0,0,0.0
643,0,0,1,1,3,5.666666666666667,7,6.0,0,4.0,0,0.0
644,0,0,1,1,3,6.666666666666667,8,6.142857142857143,1,0.0,0,0.0
645,1,1,0,0,4,7.666666666666667,9,6.375,0,1.0,0,0.0
646,1,1,0,0,4,6.75,9,6.666666666666667,0,0.0,0,0.0
647,1,1,0,0,3,4.75,9,6.222222222222222,1,0.0,0,0.0
648,1,1,0,0,3,4.0,8,5.777777777777778,2,1.0,1,0.0
649,1,1,0,0,3,2.6666666666666665,7,5.875,2,1.5,1,1.0
650,1,1,0,0,2,2.3333333333333335,6,6.0,2,2.5,1,2.0
651,1,1,0,0,1,2.5,6,6.5,2,3.5,2,3.0
652,1,1,0,0,1,3.0,5,6.0,2,4.5,2,2.5
653,1,1,0,0,0,1.0,5,6.4,3,5.5,2,3.5
654,1,1,0,0,1,0.0,5,5.6,3,4.666666666666667,2,4.5
655,1,1,0,0,1,1.0,4,4.8,3,5.666666666666667,2,5.5
656,1,1,0,0,1,1.0,3,4.75,3,6.666666666666667,2,6.5
657,1,1,0,0,1,1.0,3,4.333333333333333,3,7.666666666666667,2,7.5
658,1,1,0,0,1,1.0,3,3.3333333333333335,3,8.666666666666666,3,8.5
659,1,1,0,0,0,1.0,2,2.6666666666666665,3,9.666666666666666,3,6.666666666666667
660,1,1,0,0,0,0.0,1,2.5,3,10.666666666666666,4,7.666666666666667
661,1,1,0,0,0,0.0,0,3.0,3,11.666666666666666,4,6.75
662,1,1,0,0,0,0.0,1,0.0,3,12.666666666666666,5,7.75
663,1,1,0,0,1,0.0,1,1.0,3,13.666666666666666,5,7.2
664,1,1,0,0,0,1.0,1,1.0,3,14.666666666666666,5,8.2
665,1,1,0,0,0,0.0,1,1.0,3,15.666666666666666,5,9.2
666,1,1,0,0,1,0.0,1,1.0,3,16.666666666666668,5,10.2
667,1,1,0,0,1,1.0,0,1.0,3,17.666666666666668,5,11.2
668,1,1,0,0,1,1.0,0,0.0,3,18.666666666666668,5,12.2
669,1,1,0,0,0,1.0,0,0.0,3,19.666666666666668,6,13.2
670,1,1,0,0,0,0.0,0,0.0,4,20.666666666666668,6,12.0
671,1,1,0,0,1,0.0,1,0.0,5,16.5,6,13.0
672,0,0,1,1,1,1.0,0,1.0,6,14.2,7,14.0
673,0,0,1,1,1,1.0,1,0.0,6,12.833333333333334,6,13.0
674,0,0,1,1,1,2.0,1,1.0,5,9.5,6,12.0
675,0,0,1,1,1,3.0,1,2.0,4,7.2,5,9.166666666666666
676,0,0,1,1,2,4.0,2,3.0,3,4.5,4,8.6
677,0,0,1,1,3,3.0,3,2.5,2,5.0,3,7.75
678,0,0,1,1,4,3.0,4,2.6666666666666665,1,5.5,2,6.333333333333333
679,0,0,1,1,5,3.25,4,3.0,0,6.0,1,6.0
680,0,0,1,1,5,3.6,5,4.0,0,0.0,0,6.0
681,1,1,0,0,5,4.6,6,4.2,0,0.0,0,0.0
682,1,1,0,0,4,5.6,6,4.5,0,0.0,0,0.0
683,1,1,0,0,4,5.5,6,4.0,0,0.0,0,0.0
684,1,1,0,0,3,4.75,5,3.8333333333333335,1,0.0,0,0.0
685,1,1,0,0,3,5.0,5,4.2,2,1.0,1,0.0
686,1,1,0,0,2,3.6666666666666665,4,3.8,2,1.5,1,1.0
687,1,1,0,0,1,3.0,3,4.25,3,2.5,1,2.0
688,1,1,0,0,1,3.0,3,4.666666666666667,3,2.6666666666666665,1,3.0
689,1,1,0,0,1,1.0,3,3.6666666666666665,3,3.6666666666666665,1,4.0
690,1,1,0,0,1,1.0,3,2.6666666666666665,4,4.666666666666667,1,5.0
691,1,1,0,0,1,1.0,3,2.0,4,4.5,1,6.0
692,1,1,0,0,0,1.0,3,2.0,4,5.5,1,7.0
693,1,1,0,0,0,0.0,2,2.0,4,6.5,1,8.0
694,1,1,0,0,1,0.0,1,2.5,4,7.5,1,9.0
695,1,1,0,0,1,1.0,0,3.0,4,8.5,1,10.0
696,1,1,0,0,1,1.0,1,0.0,4,9.5,1,11.0
697,1,1,0,0,0,1.0,0,1.0,4,10.5,1,12.0
698,1,1,0,0,0,0.0,1,0.0,5,11.5,1,13.0
699,1,1,0,0,0,0.0,1,1.0,5,10.2,1,14.0
700,1,1,0,0,0,0.0,1,1.0,5,11.2,1,15.0
701,1,1,0,0,1,0.0,0,1.0,5,12.2,1,16.0
702,1,1,0,0,0,1.0,0,0.0,5,13.2,1,17.0
703,1,1,0,0,0,0.0,0,0.0,5,14.2,1,18.0
704,1,1,0,0,1,0.0,1,0.0,5,15.2,1,19.0
705,1,1,0,0,1,1.0,0,1.0,5,16.2,1,20.0
706,1,1,0,0,0,1.0,1,0.0,5,17.2,1,21.0
707,1,1,0,0,0,0.0,0,1.0,6,18.2,1,22.0
708,1,1,0,0,1,0.0,1,0.0,6,16.166666666666668,1,23.0
709,1,1,0,0,0,1.0,0,1.0,6,17.166666666666668,1,24.0
710,1,1,0,0,1,0.0,1,0.0,7,18.166666666666668,1,25.0
711,1,1,0,0,0,1.0,0,1.0,8,16.571428571428573,2,26.0
712,1,1,0,0,1,0.0,0,0.0,8,15.5,2,14.0
713,1,1,0,0,1,1.0,1,0.0,8,16.5,2,15.0
714,1,1,0,0,1,1.0,0,1.0,8,17.5,2,16.0
715,1,1,0,0,0,1.0,1,0.0,8,18.5,2,17.0
716,1,1,0,0,1,0.0,1,1.0,9,19.5,2,18.0
717,0,0,1,1,0,1.0,0,1.0,9,18.333333333333332,3,19.0
718,0,0,1,1,0,0.0,0,0.0,8,19.333333333333332,2,13.666666666666666
719,0,0,1,1,1,0.0,1,0.0,7,18.5,1,5.0
720,0,0,1,1,2,1.0,1,1.0,6,17.285714285714285,0,3.0
721,0,0,1,1,3,1.5,2,2.0,5,15.666666666666666,0,0.0
722,0,0,1,1,4,2.0,2,2.0,4,13.6,0,0.0
723,0,0,1,1,5,2.5,3,3.0,3,12.0,1,0.0
724,0,0,1,1,5,3.0,3,3.0,2,11.666666666666666,0,1.0
725,0,0,1,1,6,4.0,3,4.0,2,11.5,1,0.0
726,0,0,1,1,7,4.333333333333333,4,5.0,1,5.5,0,1.0
727,1,1,0,0,8,4.714285714285714,4,4.75,0,2.0,0,0.0
728,1,1,0,0,8,5.125,4,5.75,0,0.0,1,0.0
729,1,1,0,0,7,5.0,4,4.5,0,0.0,1,1.0
730,1,1,0,0,7,5.428571428571429,4,3.5,0,0.0,1,2.0
731,1,1,0,0,7,5.142857142857143,4,2.75,0,0.0,1,3.0
732,1,1,0,0,7,4.857142857142857,4,2.5,0,0.0,1,4.0
733,1,1,0,0,7,4.571428571428571,4,2.5,0,0.0,1,5.0
734,1,1,0,0,7,4.428571428571429,3,2.5,0,0.0,2,6.0
735,1,1,0,0,6,4.285714285714286,2,3.0,0,0.0,2,4.0
736,1,1,0,0,6,4.666666666666667,1,3.5,0,0.0,3,5.0
737,1,1,0,0,6,4.333333333333333,1,4.0,0,0.0,4,4.333333333333333
738,1,1,0,0,5,4.166666666666667,0,1.0,0,0.0,4,4.25
739,1,1,0,0,5,4.6,0,0.0,0,0.0,4,5.25
740,1,1,0,0,5,4.2,1,0.0,0,0.0,5,6.25
741,1,1,0,0,4,3.8,1,1.0,0,0.0,6,6.0
742,1,1,0,0,3,4.0,1,1.0,1,0.0,6,6.0
743,1,1,0,0,3,4.333333333333333,1,1.0,1,1.0,6,7.0
744,1,1,0,0,2,3.3333333333333335,0,1.0,1,2.0,7,8.0
745,1,1,0,0,1,3.5,0,0.0,1,3.0,7,7.857142857142857
746,1,1,0,0,1,3.0,1,0.0,1,4.0,7,8.857142857142858
747,1,1,0,0,0,1.0,1,1.0,1,5.0,7,9.857142857142858
748,1,1,0,0,0,0.0,1,1.0,1,6.0,7,10.857142857142858
749,1,1,0,0,0,0.0,0,1.0,1,7.0,7,11.857142857142858
750,1,1,0,0,0,0.0,1,0.0,1,8.0,7,12.857142857142858
751,1,1,0,0,1,0.0,0,1.0,2,9.0,7,13.857142857142858
752,1,1,0,0,1,1.0,1,0.0,2,5.5,7,14.857142857142858
753,1,1,0,0,0,1.0,0,1.0,2,6.5,8,15.857142857142858
754,1,1,0,0,1,0.0,1,0.0,2,7.5,8,14.875
755,1,1,0,0,0,1.0,0,1.0,2,8.5,8,15.875
756,1,1,0,0,0,0.0,1,0.0,2,9.5,8,16.875
757,1,1,0,0,1,0.0,0,1.0,2,10.5,8,17.875
758,1,1,0,0,1,1.0,1,0.0,2,11.5,8,18.875
759,1,1,0,0,1,1.0,1,1.0,2,12.5,8,19.875
760,1,1,0,0,1,1.0,1,1.0,2,13.5,9,20.875
761,0,0,1,1,0,1.0,0,1.0,2,14.5,9,19.555555555555557
762,0,0,1,1,0,0.0,1,0.0,1,15.5,8,20.555555555555557
763,0,0,1,1,1,0.0,1,1.0,0,12.0,7,19.875
764,0,0,1,1,1,1.0,1,2.0,0,0.0,6,19.571428571428573
