timestep,light_state_north,light_state_south,light_state_east,light_state_west,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
3342,1,1,0,0,0,0,2,2,0.0,0.0,3.5,3.5
3343,1,1,0,0,0,0,2,2,0.0,0.0,4.5,4.5
3344,1,1,0,0,0,0,2,2,0.0,0.0,5.5,5.5
3345,1,1,0,0,0,0,2,2,0.0,0.0,6.5,6.5
3346,1,1,0,0,0,0,3,3,0.0,0.0,5.0,5.0
3347,1,1,0,0,0,0,4,4,0.0,0.0,4.5,4.5
3348,1,1,0,0,0,0,4,4,0.0,0.0,5.5,5.5
3349,0,0,1,1,0,0,5,5,0.0,0.0,5.2,5.2
3350,0,0,1,1,0,0,4,4,0.0,0.0,4.25,4.25
3351,0,0,1,1,1,1,3,3,0.0,0.0,3.6666666666666665,3.6666666666666665
3352,0,0,1,1,1,1,2,2,1.0,1.0,4.0,4.0
3353,0,0,1,1,1,1,1,1,2.0,2.0,4.0,4.0
3354,0,0,1,1,1,1,0,0,3.0,3.0,0.0,0.0
3355,0,0,1,1,2,2,0,0,2.0,2.0,0.0,0.0
3356,0,0,1,1,2,2,0,0,3.0,3.0,0.0,0.0
3357,0,0,1,1,3,3,0,0,2.6666666666666665,2.6666666666666665,0.0,0.0
3358,0,0,1,1,4,4,0,0,2.75,2.75,0.0,0.0
3359,1,1,0,0,5,5,0,0,3.0,3.0,0.0,0.0
3360,1,1,0,0,4,4,0,0,2.75,2.75,0.0,0.0
3361,1,1,0,0,3,3,0,0,3.0,3.0,0.0,0.0
3362,1,1,0,0,2,2,0,0,3.5,3.5,0.0,0.0
3363,1,1,0,0,1,1,1,1,4.0,4.0,0.0,0.0
3364,1,1,0,0,0,0,1,1,0.0,0.0,1.0,1.0
3365,1,1,0,0,0,0,1,1,0.0,0.0,2.0,2.0
3366,1,1,0,0,0,0,1,1,0.0,0.0,3.0,3.0
3367,1,1,0,0,0,0,1,1,0.0,0.0,4.0,4.0
3368,1,1,0,0,0,0,2,2,0.0,0.0,2.5,2.5
3369,1,1,0,0,0,0,2,2,0.0,0.0,3.5,3.5
3370,1,1,0,0,0,0,3,3,0.0,0.0,3.0,3.0
3371,1,1,0,0,0,0,3,3,0.0,0.0,4.0,4.0
3372,1,1,0,0,0,0,3,3,0.0,0.0,5.0,5.0
3373,1,1,0,0,0,0,3,3,0.0,0.0,6.0,6.0
3374,1,1,0,0,0,0,3,3,0.0,0.0,7.0,7.0
3375,1,1,0,0,0,0,4,4,0.0,0.0,6.0,6.0
3376,1,1,0,0,0,0,4,4,0.0,0.0,7.0,7.0
3377,0,0,1,1,0,0,5,5,0.0,0.0,6.4,6.4
3378,0,0,1,1,0,0,4,4,0.0,0.0,5.5,5.5
3379,0,0,1,1,1,1,4,4,0.0,0.0,3.75,3.75
3380,0,0,1,1,2,2,4,4,0.5,0.5,2.25,2.25
3381,0,0,1,1,2,2,4,4,1.5,1.5,1.75,1.75
3382,0,0,1,1,3,3,4,4,1.6666666666666667,1.6666666666666667,1.5,1.5
3383,0,0,1,1,3,3,3,3,2.6666666666666665,2.6666666666666665,2.0,2.0
3384,0,0,1,1,3,3,2,2,3.6666666666666665,3.6666666666666665,2.5,2.5
3385,0,0,1,1,3,3,1,1,4.666666666666667,4.666666666666667,3.0,3.0
3386,0,0,1,1,3,3,1,1,5.666666666666667,5.666666666666667,0.0,0.0
3387,0,0,1,1,3,3,0,0,6.666666666666667,6.666666666666667,0.0,0.0
3388,0,0,1,1,3,3,0,0,7.666666666666667,7.666666666666667,0.0,0.0
3389,0,0,1,1,3,3,0,0,8.666666666666666,8.666666666666666,0.0,0.0
3390,0,0,1,1,3,3,0,0,9.666666666666666,9.666666666666666,0.0,0.0
3391,0,0,1,1,3,3,0,0,10.666666666666666,10.666666666666666,0.0,0.0
3392,0,0,1,1,3,3,0,0,11.666666666666666,11.666666666666666,0.0,0.0
3393,0,0,1,1,4,4,0,0,9.5,9.5,0.0,0.0
3394,1,1,0,0,5,5,0,0,8.4,8.4,0.0,0.0
3395,1,1,0,0,5,5,1,1,6.2,6.2,0.0,0.0
3396,1,1,0,0,5,5,1,1,4.0,4.0,1.0,1.0
3397,1,1,0,0,4,4,1,1,2.5,2.5,2.0,2.0
3398,1,1,0,0,3,3,1,1,3.0,3.0,3.0,3.0
3399,1,1,0,0,3,3,1,1,2.3333333333333335,2.3333333333333335,4.0,4.0
3400,1,1,0,0,3,3,1,1,1.6666666666666667,1.6666666666666667,5.0,5.0
3401,1,1,0,0,2,2,1,1,1.5,1.5,6.0,6.0
3402,1,1,0,0,2,2,2,2,1.0,1.0,3.5,3.5
3403,1,1,0,0,2,2,3,3,0.5,0.5,3.0,3.0
3404,1,1,0,0,1,1,3,3,1.0,1.0,4.0,4.0
3405,1,1,0,0,0,0,3,3,0.0,0.0,5.0,5.0
3406,1,1,0,0,0,0,4,4,0.0,0.0,4.5,4.5
3407,0,0,1,1,0,0,5,5,0.0,0.0,4.4,4.4
3408,0,0,1,1,0,0,4,4,0.0,0.0,3.5,3.5
3409,0,0,1,1,0,0,3,3,0.0,0.0,3.6666666666666665,3.6666666666666665
3410,0,0,1,1,1,1,2,2,0.0,0.0,3.5,3.5
3411,0,0,1,1,2,2,1,1,0.5,0.5,4.0,4.0
3412,0,0,1,1,3,3,0,0,1.0,1.0,0.0,0.0
3413,0,0,1,1,3,3,0,0,2.0,2.0,0.0,0.0
3414,0,0,1,1,3,3,0,0,3.0,3.0,0.0,0.0
3415,0,0,1,1,3,3,0,0,4.0,4.0,0.0,0.0
3416,0,0,1,1,4,4,0,0,3.75,3.75,0.0,0.0
3417,0,0,1,1,4,4,0,0,4.75,4.75,0.0,0.0
3418,0,0,1,1,4,4,0,0,5.75,5.75,0.0,0.0
3419,0,0,1,1,4,4,0,0,6.75,6.75,0.0,0.0
3420,1,1,0,0,5,5,0,0,6.2,6.2,0.0,0.0
3421,1,1,0,0,4,4,0,0,6.25,6.25,0.0,0.0
3422,1,1,0,0,3,3,0,0,6.0,6.0,0.0,0.0
3423,1,1,0,0,2,2,0,0,5.0,5.0,0.0,0.0
3424,1,1,0,0,2,2,0,0,2.0,2.0,0.0,0.0
3425,1,1,0,0,1,1,0,0,1.0,1.0,0.0,0.0
3426,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0
3427,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0
3428,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0
3429,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3430,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3431,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3432,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3433,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3434,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3435,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3436,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3437,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3438,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3439,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0
3440,1,1,0,0,0,0,1,1,0.0,0.0,1.0,1.0
3441,1,1,0,0,0,0,2,2,0.0,0.0,1.0,1.0
3442,1,1,0,0,0,0,2,2,0.0,0.0,2.0,2.0
3443,1,1,0,0,0,0,3,3,0.0,0.0,2.0,2.0
3444,1,1,0,0,0,0,3,3,0.0,0.0,3.0,3.0
3445,1,1,0,0,0,0,3,3,0.0,0.0,4.0,4.0
3446,1,1,0,0,0,0,3,3,0.0,0.0,5.0,5.0
3447,1,1,0,0,0,0,3,3,0.0,0.0,6.0,6.0
3448,1,1,0,0,0,0,3,3,0.0,0.0,7.0,7.0
3449,1,1,0,0,0,0,3,3,0.0,0.0,8.0,8.0
3450,1,1,0,0,0,0,3,3,0.0,0.0,9.0,9.0
3451,1,1,0,0,0,0,3,3,0.0,0.0,10.0,10.0
3452,1,1,0,0,0,0,3,3,0.0,0.0,11.0,11.0
3453,1,1,0,0,0,0,3,3,0.0,0.0,12.0,12.0
3454,1,1,0,0,0,0,3,3,0.0,0.0,13.0,13.0
3455,1,1,0,0,0,0,3,3,0.0,0.0,14.0,14.0
3456,1,1,0,0,0,0,3,3,0.0,0.0,15.0,15.0
3457,1,1,0,0,0,0,3,3,0.0,0.0,16.0,16.0
3458,1,1,0,0,0,0,3,3,0.0,0.0,17.0,17.0
3459,1,1,0,0,0,0,3,3,0.0,0.0,18.0,18.0
3460,1,1,0,0,0,0,3,3,0.0,0.0,19.0,19.0
3461,1,1,0,0,0,0,4,4,0.0,0.0,15.0,15.0
3462,1,1,0,0,0,0,4,4,0.0,0.0,16.0,16.0
3463,1,1,0,0,0,0,4,4,0.0,0.0,17.0,17.0
3464,0,0,1,1,0,0,5,5,0.0,0.0,14.4,14.4
3465,0,0,1,1,0,0,4,4,0.0,0.0,12.75,12.75
3466,0,0,1,1,0,0,3,3,0.0,0.0,10.0,10.0
3467,0,0,1,1,0,0,2,2,0.0,0.0,4.5,4.5
3468,0,0,1,1,0,0,1,1,0.0,0.0,4.0,4.0
3469,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0
3470,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0
3471,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0
3472,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0
3473,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0
3474,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0
3475,0,0,1,1,2,2,0,0,0.5,0.5,0.0,0.0
3476,0,0,1,1,3,3,0,0,1.0,1.0,0.0,0.0
3477,0,0,1,1,3,3,0,0,2.0,2.0,0.0,0.0
3478,0,0,1,1,3,3,0,0,3.0,3.0,0.0,0.0
3479,0,0,1,1,4,4,0,0,3.0,3.0,0.0,0.0
3480,0,0,1,1,4,4,0,0,4.0,4.0,0.0,0.0
3481,1,1,0,0,5,5,0,0,4.0,4.0,0.0,0.0
3482,1,1,0,0,4,4,0,0,4.25,4.25,0.0,0.0
3483,1,1,0,0,4,4,1,1,3.25,3.25,0.0,0.0
3484,1,1,0,0,3,3,1,1,3.0,3.0,1.0,1.0
3485,1,1,0,0,2,2,1,1,3.0,3.0,2.0,2.0
3486,1,1,0,0,2,2,2,2,1.5,1.5,1.5,1.5
3487,1,1,0,0,1,1,2,2,1.0,1.0,2.5,2.5
3488,1,1,0,0,0,0,2,2,0.0,0.0,3.5,3.5
3489,1,1,0,0,0,0,2,2,0.0,0.0,4.5,4.5
3490,1,1,0,0,0,0,2,2,0.0,0.0,5.5,5.5
3491,1,1,0,0,0,0,2,2,0.0,0.0,6.5,6.5
3492,1,1,0,0,0,0,2,2,0.0,0.0,7.5,7.5
3493,1,1,0,0,0,0,2,2,0.0,0.0,8.5,8.5
3494,1,1,0,0,0,0,2,2,0.0,0.0,9.5,9.5
3495,1,1,0,0,0,0,2,2,0.0,0.0,10.5,10.5
3496,1,1,0,0,0,0,2,2,0.0,0.0,11.5,11.5
3497,1,1,0,0,0,0,2,2,0.0,0.0,12.5,12.5
3498,1,1,0,0,0,0,2,2,0.0,0.0,13.5,13.5
3499,1,1,0,0,0,0,2,2,0.0,0.0,14.5,14.5
3500,1,1,0,0,0,0,2,2,0.0,0.0,15.5,15.5
3501,1,1,0,0,0,0,3,3,0.0,0.0,11.0,11.0
3502,1,1,0,0,0,0,3,3,0.0,0.0,12.0,12.0
3503,1,1,0,0,0,0,4,4,0.0,0.0,9.75,9.75
3504,0,0,1,1,0,0,5,5,0.0,0.0,8.6,8.6
3505,0,0,1,1,0,0,4,4,0.0,0.0,6.5,6.5
3506,0,0,1,1,0,0,3,3,0.0,0.0,3.3333333333333335,3.3333333333333335
3507,0,0,1,1,0,0,2,2,0.0,0.0,3.5,3.5
3508,0,0,1,1,1,1,1,1,0.0,0.0,4.0,4.0
3509,0,0,1,1,1,1,0,0,1.0,1.0,0.0,0.0
3510,0,0,1,1,1,1,0,0,2.0,2.0,0.0,0.0
3511,0,0,1,1,1,1,0,0,3.0,3.0,0.0,0.0
3512,0,0,1,1,1,1,0,0,4.0,4.0,0.0,0.0
3513,0,0,1,1,1,1,0,0,5.0,5.0,0.0,0.0
3514,0,0,1,1,1,1,0,0,6.0,6.0,0.0,0.0
3515,0,0,1,1,1,1,0,0,7.0,7.0,0.0,0.0
3516,0,0,1,1,1,1,0,0,8.0,8.0,0.0,0.0
3517,0,0,1,1,1,1,0,0,9.0,9.0,0.0,0.0
3518,0,0,1,1,1,1,0,0,10.0,10.0,0.0,0.0
3519,0,0,1,1,1,1,0,0,11.0,11.0,0.0,0.0
3520,0,0,1,1,1,1,0,0,12.0,12.0,0.0,0.0
3521,0,0,1,1,1,1,0,0,13.0,13.0,0.0,0.0
3522,0,0,1,1,1,1,0,0,14.0,14.0,0.0,0.0
3523,0,0,1,1,1,1,0,0,15.0,15.0,0.0,0.0
3524,0,0,1,1,1,1,0,0,16.0,16.0,0.0,0.0
3525,0,0,1,1,1,1,0,0,17.0,17.0,0.0,0.0
3526,0,0,1,1,2,2,0,0,9.0,9.0,0.0,0.0
3527,0,0,1,1,3,3,0,0,6.666666666666667,6.666666666666667,0.0,0.0
3528,0,0,1,1,3,3,0,0,7.666666666666667,7.666666666666667,0.0,0.0
3529,0,0,1,1,4,4,0,0,6.5,6.5,0.0,0.0
3530,0,0,1,1,4,4,0,0,7.5,7.5,0.0,0.0
3531,0,0,1,1,4,4,0,0,8.5,8.5,0.0,0.0
3532,0,0,1,1,4,4,0,0,9.5,9.5,0.0,0.0
3533,0,0,1,1,4,4,0,0,10.5,10.5,0.0,0.0
3534,1,1,0,0,5,5,0,0,9.2,9.2,0.0,0.0
3535,1,1,0,0,4,4,0,0,6.0,6.0,0.0,0.0
3536,1,1,0,0,4,4,1,1,4.5,4.5,0.0,0.0
3537,1,1,0,0,3,3,1,1,4.0,4.0,1.0,1.0
3538,1,1,0,0,2,2,1,1,3.0,3.0,2.0,2.0
3539,1,1,0,0,1,1,1,1,3.0,3.0,3.0,3.0
3540,1,1,0,0,0,0,1,1,0.0,0.0,4.0,4.0
3541,1,1,0,0,0,0,2,2,0.0,0.0,2.5,2.5
3542,1,1,0,0,0,0,2,2,0.0,0.0,3.5,3.5
3543,1,1,0,0,0,0,2,2,0.0,0.0,4.5,4.5
3544,1,1,0,0,0,0,2,2,0.0,0.0,5.5,5.5
3545,1,1,0,0,0,0,2,2,0.0,0.0,6.5,6.5
3546,1,1,0,0,0,0,2,2,0.0,0.0,7.5,7.5
3547,1,1,0,0,0,0,2,2,0.0,0.0,8.5,8.5
3548,1,1,0,0,0,0,3,3,0.0,0.0,6.333333333333333,6.333333333333333
3549,1,1,0,0,0,0,3,3,0.0,0.0,7.333333333333333,7.333333333333333
3550,1,1,0,0,0,0,3,3,0.0,0.0,8.333333333333334,8.333333333333334
3551,1,1,0,0,0,0,3,3,0.0,0.0,9.333333333333334,9.333333333333334
3552,1,1,0,0,0,0,3,3,0.0,0.0,10.333333333333334,10.333333333333334
3553,1,1,0,0,0,0,3,3,0.0,0.0,11.333333333333334,11.333333333333334
3554,1,1,0,0,0,0,4,4,0.0,0.0,9.25,9.25
3555,1,1,0,0,0,0,4,4,0.0,0.0,10.25,10.25
3556,1,1,0,0,0,0,4,4,0.0,0.0,11.25,11.25
3557,1,1,0,0,0,0,4,4,0.0,0.0,12.25,12.25
3558,1,1,0,0,0,0,4,4,0.0,0.0,13.25,13.25
3559,1,1,0,0,0,0,4,4,0.0,0.0,14.25,14.25
3560,1,1,0,0,0,0,4,4,0.0,0.0,15.25,15.25
3561,0,0,1,1,0,0,5,5,0.0,0.0,13.0,13.0
3562,0,0,1,1,0,0,4,4,0.0,0.0,11.0,11.0
3563,0,0,1,1,1,1,4,4,0.0,0.0,6.5,6.5
3564,0,0,1,1,2,2,4,4,0.5,0.5,3.5,3.5
3565,0,0,1,1,2,2,3,3,1.5,1.5,2.3333333333333335,2.3333333333333335
3566,0,0,1,1,2,2,2,2,2.5,2.5,2.5,2.5
3567,0,0,1,1,2,2,1,1,3.5,3.5,3.0,3.0
3568,0,0,1,1,2,2,0,0,4.5,4.5,0.0,0.0
3569,0,0,1,1,3,3,0,0,3.6666666666666665,3.6666666666666665,0.0,0.0
3570,0,0,1,1,3,3,0,0,4.666666666666667,4.666666666666667,0.0,0.0
3571,0,0,1,1,4,4,0,0,4.25,4.25,0.0,0.0
3572,0,0,1,1,4,4,0,0,5.25,5.25,0.0,0.0
3573,1,1,0,0,5,5,0,0,5.0,5.0,0.0,0.0
3574,1,1,0,0,5,5,1,1,3.8,3.8,0.0,0.0
3575,1,1,0,0,5,5,1,1,2.6,2.6,1.0,1.0
3576,1,1,0,0,4,4,1,1,2.75,2.75,2.0,2.0
3577,1,1,0,0,3,3,1,1,3.0,3.0,3.0,3.0
3578,1,1,0,0,3,3,2,2,2.3333333333333335,2.3333333333333335,2.0,2.0
3579,1,1,0,0,2,2,2,2,2.5,2.5,3.0,3.0
3580,1,1,0,0,1,1,2,2,2.0,2.0,4.0,4.0
3581,1,1,0,0,1,1,2,2,0.0,0.0,5.0,5.0
3582,1,1,0,0,0,0,2,2,0.0,0.0,6.0,6.0
3583,1,1,0,0,0,0,2,2,0.0,0.0,7.0,7.0
3584,1,1,0,0,0,0,2,2,0.0,0.0,8.0,8.0
3585,1,1,0,0,0,0,2,2,0.0,0.0,9.0,9.0
3586,1,1,0,0,0,0,2,2,0.0,0.0,10.0,10.0
3587,1,1,0,0,0,0,3,3,0.0,0.0,7.333333333333333,7.333333333333333
3588,1,1,0,0,0,0,3,3,0.0,0.0,8.333333333333334,8.333333333333334
3589,1,1,0,0,0,0,3,3,0.0,0.0,9.333333333333334,9.333333333333334
3590,1,1,0,0,0,0,4,4,0.0,0.0,7.75,7.75
3591,0,0,1,1,0,0,5,5,0.0,0.0,7.0,7.0
3592,0,0,1,1,0,0,4,4,0.0,0.0,5.5,5.5
3593,0,0,1,1,0,0,3,3,0.0,0.0,3.6666666666666665,3.6666666666666665
3594,0,0,1,1,1,1,3,3,0.0,0.0,2.3333333333333335,2.3333333333333335
3595,0,0,1,1,1,1,2,2,1.0,1.0,2.5,2.5
3596,0,0,1,1,1,1,1,1,2.0,2.0,2.0,2.0
3597,0,0,1,1,1,1,0,0,3.0,3.0,0.0,0.0
3598,0,0,1,1,2,2,0,0,2.0,2.0,0.0,0.0
3599,0,0,1,1,2,2,0,0,3.0,3.0,0.0,0.0
3600,0,0,1,1,2,2,0,0,4.0,4.0,0.0,0.0
3601,0,0,1,1,2,2,0,0,5.0,5.0,0.0,0.0
3602,0,0,1,1,2,2,0,0,6.0,6.0,0.0,0.0
3603,0,0,1,1,2,2,0,0,7.0,7.0,0.0,0.0
3604,0,0,1,1,2,2,0,0,8.0,8.0,0.0,0.0
3605,0,0,1,1,2,2,0,0,9.0,9.0,0.0,0.0
3606,0,0,1,1,2,2,0,0,10.0,10.0,0.0,0.0
3607,0,0,1,1,2,2,0,0,11.0,11.0,0.0,0.0
3608,0,0,1,1,2,2,0,0,12.0,12.0,0.0,0.0
3609,0,0,1,1,3,3,0,0,8.666666666666666,8.666666666666666,0.0,0.0
3610,0,0,1,1,4,4,0,0,7.25,7.25,0.0,0.0
3611,0,0,1,1,4,4,0,0,8.25,8.25,0.0,0.0
3612,1,1,0,0,5,5,0,0,7.4,7.4,0.0,0.0
3613,1,1,0,0,4,4,0,0,5.75,5.75,0.0,0.0
3614,1,1,0,0,3,3,0,0,3.6666666666666665,3.6666666666666665,0.0,0.0
3615,1,1,0,0,2,2,0,0,4.0,4.0,0.0,0.0
3616,1,1,0,0,1,1,0,0,4.0,4.0,0.0,0.0
3617,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3618,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3619,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3620,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3621,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3622,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3623,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0
3624,1,1,0,0,0,0,2,2,0.0,0.0,0.5,0.5
3625,1,1,0,0,0,0,2,2,0.0,0.0,1.5,1.5
3626,1,1,0,0,0,0,3,3,0.0,0.0,1.6666666666666667,1.6666666666666667
3627,1,1,0,0,0,0,4,4,0.0,0.0,2.0,2.0
3628,0,0,1,1,0,0,5,5,0.0,0.0,2.4,2.4
3629,0,0,1,1,0,0,4,4,0.0,0.0,2.75,2.75
3630,0,0,1,1,0,0,3,3,0.0,0.0,3.0,3.0
3631,0,0,1,1,1,1,3,3,0.0,0.0,2.3333333333333335,2.3333333333333335
3632,0,0,1,1,2,2,3,3,0.5,0.5,1.6666666666666667,1.6666666666666667
3633,0,0,1,1,2,2,2,2,1.5,1.5,1.5,1.5
3634,0,0,1,1,2,2,1,1,2.5,2.5,2.0,2.0
3635,0,0,1,1,3,3,1,1,2.3333333333333335,2.3333333333333335,0.0,0.0
3636,0,0,1,1,3,3,0,0,3.3333333333333335,3.3333333333333335,0.0,0.0
3637,0,0,1,1,4,4,0,0,3.25,3.25,0.0,0.0
3638,0,0,1,1,4,4,0,0,4.25,4.25,0.0,0.0
3639,0,0,1,1,4,4,0,0,5.25,5.25,0.0,0.0
3640,1,1,0,0,5,5,0,0,5.0,5.0,0.0,0.0
3641,1,1,0,0,5,5,0,0,4.0,4.0,0.0,0.0
3642,1,1,0,0,4,4,0,0,3.75,3.75,0.0,0.0
3643,1,1,0,0,3,3,0,0,3.6666666666666665,3.6666666666666665,0.0,0.0
3644,1,1,0,0,2,2,0,0,3.5,3.5,0.0,0.0
3645,1,1,0,0,1,1,0,0,4.0,4.0,0.0,0.0
3646,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3647,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3648,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3649,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0
3650,1,1,0,0,0,0,1,1,0.0,0.0,1.0,1.0
3651,1,1,0,0,0,0,1,1,0.0,0.0,2.0,2.0
3652,1,1,0,0,0,0,1,1,0.0,0.0,3.0,3.0
3653,1,1,0,0,0,0,1,1,0.0,0.0,4.0,4.0
3654,1,1,0,0,0,0,1,1,0.0,0.0,5.0,5.0
3655,1,1,0,0,0,0,2,2,0.0,0.0,3.0,3.0
3656,1,1,0,0,0,0,2,2,0.0,0.0,4.0,4.0
3657,1,1,0,0,0,0,3,3,0.0,0.0,3.3333333333333335,3.3333333333333335
3658,1,1,0,0,0,0,3,3,0.0,0.0,4.333333333333333,4.333333333333333
3659,1,1,0,0,0,0,3,3,0.0,0.0,5.333333333333333,5.333333333333333
3660,1,1,0,0,0,0,3,3,0.0,0.0,6.333333333333333,6.333333333333333
3661,1,1,0,0,0,0,3,3,0.0,0.0,7.333333333333333,7.333333333333333
3662,1,1,0,0,0,0,4,4,0.0,0.0,6.25,6.25
3663,1,1,0,0,0,0,4,4,0.0,0.0,7.25,7.25
3664,1,1,0,0,0,0,4,4,0.0,0.0,8.25,8.25
3665,1,1,0,0,0,0,4,4,0.0,0.0,9.25,9.25
3666,1,1,0,0,0,0,4,4,0.0,0.0,10.25,10.25
3667,1,1,0,0,0,0,4,4,0.0,0.0,11.25,11.25
3668,1,1,0,0,0,0,4,4,0.0,0.0,12.25,12.25
3669,1,1,0,0,0,0,4,4,0.0,0.0,13.25,13.25
3670,0,0,1,1,0,0,5,5,0.0,0.0,11.4,11.4
3671,0,0,1,1,1,1,5,5,0.0,0.0,8.0,8.0
3672,0,0,1,1,1,1,4,4,1.0,1.0,7.0,7.0
3673,0,0,1,1,1,1,3,3,2.0,2.0,5.333333333333333,5.333333333333333
3674,0,0,1,1,2,2,2,2,1.5,1.5,3.5,3.5
3675,0,0,1,1,3,3,2,2,1.6666666666666667,1.6666666666666667,2.0,2.0
3676,0,0,1,1,3,3,1,1,2.6666666666666665,2.6666666666666665,1.0,1.0
3677,0,0,1,1,3,3,0,0,3.6666666666666665,3.6666666666666665,0.0,0.0
3678,0,0,1,1,4,4,0,0,3.5,3.5,0.0,0.0
3679,0,0,1,1,4,4,0,0,4.5,4.5,0.0,0.0
3680,1,1,0,0,5,5,0,0,4.4,4.4,0.0,0.0
3681,1,1,0,0,4,4,0,0,4.25,4.25,0.0,0.0
3682,1,1,0,0,3,3,0,0,4.333333333333333,4.333333333333333,0.0,0.0
3683,1,1,0,0,2,2,0,0,4.0,4.0,0.0,0.0
3684,1,1,0,0,1,1,0,0,4.0,4.0,0.0,0.0
3685,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3686,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3687,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3688,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3689,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0
3690,1,1,0,0,0,0,2,2,0.0,0.0,0.5,0.5
3691,1,1,0,0,0,0,2,2,0.0,0.0,1.5,1.5
3692,1,1,0,0,0,0,2,2,0.0,0.0,2.5,2.5
3693,1,1,0,0,0,0,2,2,0.0,0.0,3.5,3.5
3694,1,1,0,0,0,0,2,2,0.0,0.0,4.5,4.5
3695,1,1,0,0,0,0,2,2,0.0,0.0,5.5,5.5
3696,1,1,0,0,0,0,2,2,0.0,0.0,6.5,6.5
3697,1,1,0,0,0,0,2,2,0.0,0.0,7.5,7.5
3698,1,1,0,0,0,0,2,2,0.0,0.0,8.5,8.5
3699,1,1,0,0,0,0,2,2,0.0,0.0,9.5,9.5
3700,1,1,0,0,0,0,3,3,0.0,0.0,7.0,7.0
3701,1,1,0,0,0,0,3,3,0.0,0.0,8.0,8.0
3702,1,1,0,0,0,0,3,3,0.0,0.0,9.0,9.0
3703,1,1,0,0,0,0,3,3,0.0,0.0,10.0,10.0
3704,1,1,0,0,0,0,3,3,0.0,0.0,11.0,11.0
3705,1,1,0,0,0,0,3,3,0.0,0.0,12.0,12.0
3706,1,1,0,0,0,0,3,3,0.0,0.0,13.0,13.0
3707,1,1,0,0,0,0,3,3,0.0,0.0,14.0,14.0
3708,1,1,0,0,0,0,3,3,0.0,0.0,15.0,15.0
3709,1,1,0,0,0,0,3,3,0.0,0.0,16.0,16.0
3710,1,1,0,0,0,0,3,3,0.0,0.0,17.0,17.0
3711,1,1,0,0,0,0,3,3,0.0,0.0,18.0,18.0
3712,1,1,0,0,0,0,3,3,0.0,0.0,19.0,19.0
3713,1,1,0,0,0,0,3,3,0.0,0.0,20.0,20.0
3714,1,1,0,0,0,0,4,4,0.0,0.0,15.75,15.75
3715,1,1,0,0,0,0,4,4,0.0,0.0,16.75,16.75
3716,1,1,0,0,0,0,4,4,0.0,0.0,17.75,17.75
3717,1,1,0,0,0,0,4,4,0.0,0.0,18.75,18.75
3718,0,0,1,1,0,0,5,5,0.0,0.0,15.8,15.8
3719,0,0,1,1,0,0,4,4,0.0,0.0,13.5,13.5
3720,0,0,1,1,1,1,4,4,0.0,0.0,7.0,7.0
3721,0,0,1,1,2,2,3,3,0.5,0.5,3.6666666666666665,3.6666666666666665
3722,0,0,1,1,3,3,2,2,1.0,1.0,3.0,3.0
3723,0,0,1,1,4,4,1,1,1.5,1.5,3.0,3.0
3724,1,1,0,0,5,5,0,0,2.0,2.0,0.0,0.0
