timestep,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,light_state_north,light_state_south,light_state_east,light_state_west,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
450.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,17.0
451.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0
452.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,12.666666666666666,12.666666666666666
453.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,13.666666666666666,13.666666666666666
454.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0
455.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0
456.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,10.4,10.4
457.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,6.5,6.5
458.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0
459.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.6666666666666665,2.6666666666666665
460.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.5,2.5
461.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0
462.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
463.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0
464.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,1.5,0.0,0.0
465.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,2.5,0.0,0.0
466.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.5,3.5,0.0,0.0
467.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.5,4.5,0.0,0.0
468.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5.5,5.5,0.0,0.0
469.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.5,6.5,0.0,0.0
470.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0
471.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0
472.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0
473.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0
474.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,5.6,5.6,0.0,0.0
475.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0
476.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2.4,2.4,0.0,0.0
477.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.5,2.5,0.0,0.0
478.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0
479.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.5,3.5,0.0,0.0
480.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
481.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0
482.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5
483.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0
484.0,2.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,0.5,0.5,1.5,1.5
485.0,2.0,2.0,5.0,5.0,1.0,1.0,0.0,0.0,0.5,0.5,2.0,2.0
486.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0
487.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,3.3333333333333335,3.3333333333333335
488.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,3.8,3.8
489.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,4.25,4.25
490.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,4.666666666666667,4.666666666666667
491.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,3.3333333333333335,3.3333333333333335
492.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0
493.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.6666666666666665,2.6666666666666665,2.0,2.0
494.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,2.75,2.75,0.0,0.0
495.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0
496.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.75,2.75,0.0,0.0
497.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0
498.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.3333333333333335,2.3333333333333335,0.0,0.0
499.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.5,2.5,0.0,0.0
500.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
